,id,loan_status,loan_status_prob
12477,936785,0,0.16772678
12478,936786,1,0.84791106
12479,936787,1,0.52320546
12480,936788,0,0.38595974
12481,936789,1,0.65861654
12482,936790,0,0.16955976
12483,936791,0,0.37344545
12484,936792,1,0.90442055
12485,936793,1,0.9143612
12486,936794,1,0.70385724
12487,936795,1,0.54903865
12488,936796,1,0.7749643
12489,936797,0,0.2995904
12490,936798,1,0.73281246
12491,936799,1,0.9470874
12492,936800,0,0.2888272
12493,936801,1,0.6638989
12494,"936802,16000,16000,16000, 60 months,9.17,333.46,B,""bus driver, cashier"",10+ years,OWN,60000,Not Verified,42339,credit_card,NC,51.57,0,37196,0,10,1,12850,61.8,32,0,1952.08;",0,0.018379249
12495,936803,1,0.8640806
12496,936804,1,0.77009106
12497,936805,1,0.58155614
12498,"936806,28000,28000,28000, 36 months,15.41,976.27,D,""President , CWALocal 1182 "",10+ years,RENT,130000,Source Verified,42339,debt_consolidation,MD,14.18,0,41791,1,9,0,3668,37.4,10,0,73.61;",0,0.018379249
12499,936807,1,0.5943163
12500,936808,1,0.6250989
12501,936809,1,0.67746776
12502,936810,0,0.38595974
12503,936811,1,0.58155614
12504,936812,1,0.94358855
12505,936813,0,0.16955976
12506,936814,1,0.73281246
12507,936815,1,0.53255016
12508,936816,1,0.69533956
12509,936817,1,0.8564415
12510,936818,1,0.7840849
12511,936819,1,0.92931217
12512,936820,1,0.5603023
12513,936821,0,0.3762871
12514,936822,1,0.7780543
12515,936823,1,0.8564415
12516,936824,1,0.7094956
12517,936825,1,0.9134299
12518,936826,0,0.43494818
12519,936827,0,0.37344545
12520,936828,1,0.77009106
12521,936829,1,0.9407203
12522,936830,0,0.48554823
12523,936831,1,0.55227363
12524,936832,1,0.54508334
12525,936833,1,0.7074468
12526,936834,1,0.52320546
12527,936835,1,0.54903865
12528,936836,0,0.2924964
12529,936837,1,0.8831694
12530,936838,1,0.52320546
12531,936839,1,0.62574553
12532,936840,0,0.25287047
12533,936841,1,0.8009299
12534,936842,1,0.7693544
12535,936843,1,0.68896717
12536,936844,1,0.50834435
12537,936845,1,0.77009106
12538,936846,1,0.5472177
12539,936847,1,0.76800257
12540,936848,1,0.57541
12541,936849,1,0.5878902
12542,936850,1,0.912665
12543,936851,0,0.48554823
12544,936852,0,0.42193696
12545,936853,0,0.396947
12546,936854,1,0.8666053
12547,936855,0,0.396947
12548,936856,1,0.57469445
12549,936857,1,0.83414996
12550,936858,1,0.5264659
12551,936859,1,0.96527505
12552,936860,1,0.85804147
12553,936861,0,0.299863
12554,936862,1,0.8564415
12555,936863,0,0.38528278
12556,936864,0,0.46103355
12557,936865,1,0.8564415
12558,936866,1,0.5943163
12559,936867,0,0.4581258
12560,936868,1,0.8564415
12561,936869,1,0.9244085
12562,936870,1,0.81468964
12563,936871,1,0.58370876
12564,936872,1,0.77009106
12565,936873,0,0.43494818
12566,936874,0,0.299863
12567,936875,0,0.32431123
12568,936876,0,0.21653096
12569,936877,1,0.62574553
12570,936878,0,0.3922893
12571,936879,0,0.43816403
12572,936880,1,0.8190815
12573,936881,0,0.47228855
12574,936882,1,0.52320546
12575,936883,0,0.48554823
12576,936884,0,0.299863
12577,936885,1,0.64397484
12578,936886,1,0.78186333
12579,936887,0,0.39541048
12580,936888,1,0.74079955
12581,936889,0,0.1679176
12582,936890,1,0.8459527
12583,936891,1,0.6317012
12584,936892,1,0.9060057
12585,936893,0,0.34404644
12586,936894,1,0.801267
12587,936895,1,0.57469445
12588,936896,1,0.8564415
12589,936897,1,0.8352861
12590,936898,1,0.8831207
12591,936899,1,0.58155614
12592,936900,0,0.38595974
12593,936901,0,0.1679176
12594,936902,1,0.85453033
12595,936903,1,0.78186333
12596,936904,1,0.52320546
12597,936905,0,0.38595974
12598,936906,1,0.8980188
12599,936907,1,0.84791106
12600,936908,1,0.64397484
12601,936909,0,0.25287047
12602,936910,1,0.8831207
12603,936911,1,0.5878902
12604,936912,0,0.1679176
12605,936913,1,0.76800257
12606,936914,1,0.52320546
12607,936915,1,0.8634481
12608,936916,1,0.64397484
12609,936917,1,0.56541735
12610,936918,1,0.801267
12611,936919,1,0.7094956
12612,936920,0,0.37344545
12613,936921,1,0.77009106
12614,936922,1,0.8759459
12615,936923,1,0.92931217
12616,936924,1,0.743014
12617,936925,1,0.94358855
12618,936926,1,0.8831207
12619,936927,0,0.16772678
12620,936928,1,0.6250989
12621,936929,1,0.52320546
12622,936930,0,0.21653096
12623,936931,1,0.81315297
12624,936932,0,0.299863
12625,936933,1,0.52320546
12626,936934,0,0.21875711
12627,936935,1,0.56541735
12628,936936,1,0.76702625
12629,936937,1,0.54870623
12630,936938,0,0.16772678
12631,936939,1,0.91637254
12632,936940,1,0.76702625
12633,936941,1,0.52320546
12634,936942,0,0.34404644
12635,936943,1,0.720712
12636,936944,0,0.30261496
12637,936945,1,0.8433096
12638,936946,1,0.8564415
12639,936947,1,0.77009106
12640,936948,1,0.7331828
12641,936949,1,0.78186333
12642,936950,1,0.64397484
12643,936951,1,0.58155614
12644,936952,1,0.8564415
12645,936953,0,0.16975223
12646,936954,1,0.8564415
12647,936955,1,0.76800257
12648,936956,0,0.38595974
12649,936957,1,0.91161734
12650,936958,0,0.21653096
12651,936959,0,0.21875711
12652,936960,0,0.46064875
12653,936961,0,0.48554823
12654,936962,1,0.89839464
12655,936963,0,0.38595974
12656,936964,1,0.7094956
12657,936965,1,0.8459527
12658,936966,1,0.92473125
12659,936967,1,0.64341587
12660,936968,1,0.75928116
12661,936969,0,0.38595974
12662,936970,1,0.69533956
12663,936971,0,0.1679176
12664,936972,1,0.96327776
12665,936973,1,0.8378652
12666,936974,1,0.5603023
12667,936975,1,0.71014535
12668,936976,0,0.48554823
12669,936977,0,0.4581258
12670,936978,1,0.78186333
12671,936979,0,0.44387147
12672,936980,1,0.87207836
12673,936981,1,0.6963295
12674,936982,1,0.9470874
12675,936983,1,0.52320546
12676,936984,0,0.42456356
12677,936985,1,0.7094956
12678,936986,1,0.77009106
12679,936987,0,0.38906276
12680,936988,1,0.69533956
12681,936989,0,0.47678506
12682,936990,1,0.78186333
12683,936991,1,0.9085264
12684,936992,0,0.28920397
12685,936993,1,0.74482965
12686,936994,1,0.67598414
12687,936995,1,0.69533956
12688,936996,1,0.66115385
12689,936997,1,0.796736
12690,936998,0,0.45748845
12691,936999,0,0.396947
12692,937000,1,0.92473125
12693,937001,0,0.37344545
12694,937002,1,0.74079955
12695,937003,0,0.3992329
12696,937004,1,0.80264306
12697,937005,1,0.7667835
12698,937006,0,0.3762871
12699,937007,0,0.48250967
12700,937008,0,0.21629931
12701,937009,1,0.81780916
12702,937010,0,0.42193696
12703,937011,1,0.8831207
12704,937012,0,0.38595974
12705,937013,1,0.69533956
12706,937014,0,0.30234095
12707,937015,0,0.2888272
12708,937016,1,0.78709453
12709,937017,0,0.42193696
12710,937018,0,0.299863
12711,937019,0,0.48178837
12712,937020,0,0.1679176
12713,937021,1,0.7094956
12714,937022,1,0.76702625
12715,937023,0,0.19816208
12716,937024,1,0.50197226
12717,937025,0,0.49870375
12718,937026,1,0.7573966
12719,937027,1,0.64397484
12720,937028,1,0.9549987
12721,937029,1,0.6317012
12722,937030,1,0.8564415
12723,937031,1,0.6250989
12724,937032,1,0.6132209
12725,937033,0,0.21629931
12726,937034,0,0.4577866
12727,937035,0,0.299863
12728,937036,1,0.8747073
12729,937037,1,0.5685722
12730,937038,0,0.21653096
12731,937039,0,0.16772678
12732,937040,1,0.62574553
12733,937041,1,0.54508334
12734,937042,1,0.67598414
12735,937043,1,0.91161734
12736,937044,1,0.5361403
12737,937045,1,0.7094956
12738,937046,1,0.83608127
12739,937047,1,0.58370876
12740,937048,1,0.94358855
12741,937049,1,0.76702625
12742,937050,0,0.19816208
12743,937051,1,0.8564415
12744,937052,1,0.83691764
12745,937053,1,0.8009299
12746,937054,1,0.78186333
12747,937055,1,0.5483233
12748,937056,1,0.929381
12749,937057,1,0.6132209
12750,937058,1,0.8564415
12751,937059,0,0.2924964
12752,937060,0,0.41170254
12753,937061,1,0.58155614
12754,937062,0,0.299863
12755,937063,1,0.67367816
12756,937064,1,0.8074851
12757,937065,0,0.25009015
12758,937066,1,0.69810206
12759,937067,0,0.38595974
12760,937068,1,0.67367816
12761,937069,1,0.58155614
12762,937070,1,0.60970175
12763,937071,0,0.38595974
12764,937072,1,0.65861654
12765,937073,0,0.3961013
12766,937074,1,0.7094956
12767,937075,1,0.64397484
12768,937076,1,0.9448984
12769,937077,1,0.78293914
12770,937078,1,0.78186333
12771,937079,1,0.91161734
12772,937080,0,0.16955976
12773,937081,1,0.8564415
12774,937082,1,0.74482965
12775,937083,0,0.1747507
12776,937084,0,0.299863
12777,937085,1,0.58163106
12778,937086,1,0.64826083
12779,937087,0,0.2888272
12780,937088,1,0.54870623
12781,937089,0,0.34404644
12782,937090,1,0.9147114
12783,"937091,25000,25000,25000, 36 months,5.32,752.87,A,""EVP, Operations"",10+ years,MORTGAGE,165000,Source Verified,42339,credit_card,FL,32.64,0,37347,1,33,0,34223,22.5,66,0,0;",0,0.018379249
12784,937092,1,0.52320546
12785,937093,1,0.52320546
12786,937094,1,0.8564415
12787,937095,1,0.8041184
12788,937096,1,0.7693544
12789,937097,0,0.299863
12790,937098,0,0.4581258
12791,937099,1,0.89839464
12792,937100,0,0.48554823
12793,937101,1,0.84791106
12794,937102,1,0.57541
12795,937103,0,0.2888272
12796,937104,0,0.34404644
12797,937105,1,0.85804147
12798,937106,1,0.85804147
12799,937107,1,0.54903865
12800,937108,1,0.5875824
12801,937109,1,0.56352067
12802,937110,0,0.4581258
12803,937111,0,0.30261496
12804,937112,1,0.89329547
12805,937113,1,0.6877612
12806,937114,0,0.26019055
12807,937115,0,0.332156
12808,937116,1,0.55878335
12809,"937117,16625,16625,16625, 36 months,15.41,579.66,D,""Ringman, sales"",10+ years,RENT,41600,Not Verified,42339,major_purchase,IL,39.19,0,35156,0,27,0,25003,22.8,41,0,1708.97;",0,0.018379249
12810,937118,1,0.67367816
12811,937119,0,0.38595974
12812,937120,0,0.1679176
12813,937121,1,0.89839464
12814,937122,1,0.77009106
12815,937123,1,0.6250989
12816,937124,0,0.2924964
12817,937125,0,0.16772678
12818,937126,1,0.85453033
12819,937127,1,0.52320546
12820,937128,1,0.5180526
12821,937129,1,0.8074851
12822,937130,1,0.92473125
12823,937131,1,0.7121829
12824,937132,1,0.7121829
12825,937133,1,0.7712078
12826,937134,1,0.8455707
12827,937135,1,0.91161734
12828,937136,1,0.7840849
12829,937137,1,0.51930255
12830,937138,1,0.81315297
12831,937139,0,0.42193696
12832,937140,1,0.7765535
12833,937141,1,0.92348987
12834,937142,1,0.7573966
12835,937143,1,0.5875824
12836,937144,1,0.94358855
12837,937145,1,0.76702625
12838,937146,1,0.8831207
12839,937147,0,0.30261496
12840,937148,1,0.7712078
12841,937149,1,0.53255016
12842,937150,1,0.50993675
12843,937151,1,0.5878902
12844,937152,0,0.43494818
12845,937153,1,0.67367816
12846,937154,0,0.299863
12847,937155,0,0.4581258
12848,937156,0,0.29520926
12849,937157,1,0.54508334
12850,937158,1,0.94358855
12851,937159,1,0.7121829
12852,937160,1,0.6250989
12853,937161,1,0.5264659
12854,937162,0,0.17494781
12855,937163,1,0.9085264
12856,937164,0,0.16955976
12857,937165,1,0.52320546
12858,937166,1,0.8495894
12859,937167,1,0.5875824
12860,937168,1,0.7121829
12861,937169,0,0.48250967
12862,937170,1,0.5264659
12863,937171,1,0.5603023
12864,937172,0,0.2888272
12865,937173,1,0.7094956
12866,937174,0,0.19794507
12867,937175,0,0.37596646
12868,937176,1,0.8831207
12869,937177,0,0.16772678
12870,937178,1,0.76800257
12871,937179,1,0.9060057
12872,937180,1,0.5603023
12873,937181,1,0.9080628
12874,937182,0,0.1679176
12875,937183,0,0.299863
12876,937184,1,0.8564415
12877,937185,1,0.76702625
12878,937186,1,0.67054915
12879,937187,1,0.83608127
12880,937188,1,0.64397484
12881,937189,0,0.37344545
12882,937190,1,0.9743342
12883,937191,0,0.16772678
12884,937192,1,0.8837471
12885,937193,1,0.57334834
12886,937194,1,0.8041184
12887,937195,0,0.2838529
12888,937196,1,0.54508334
12889,937197,1,0.89839464
12890,937198,1,0.6250989
12891,937199,0,0.38595974
12892,937200,1,0.64696664
12893,937201,1,0.8666053
12894,937202,1,0.71748763
12895,937203,1,0.7573966
12896,937204,1,0.7573966
12897,937205,1,0.78186333
12898,937206,0,0.299863
12899,937207,1,0.885619
12900,937208,1,0.8459527
12901,937209,1,0.9759747
12902,937210,0,0.299863
12903,937211,1,0.56862706
12904,937212,1,0.54903865
12905,937213,1,0.5685722
12906,937214,1,0.64397484
12907,937215,1,0.58155614
12908,937216,1,0.690763
12909,937217,1,0.86709374
12910,937218,1,0.9389669
12911,937219,0,0.498114
12912,937220,0,0.4581258
12913,937221,1,0.92931217
12914,937222,0,0.21629931
12915,937223,1,0.51930255
12916,937224,0,0.1679176
12917,937225,0,0.41560748
12918,937226,1,0.52320546
12919,937227,0,0.332156
12920,937228,1,0.7094956
12921,937229,1,0.8920429
12922,937230,1,0.7491504
12923,937231,0,0.48250967
12924,"937232,10000,10000,10000, 36 months,14.48,344.12,C,""LVN, Patient Coordinator "",< 1 year,RENT,44000,Verified,42339,other,TX,0.57,0,40269,1,8,0,3048,8.4,12,0,928.67;",0,0.018379249
12925,937233,1,0.50993675
12926,937234,1,0.68500865
12927,937235,1,0.5544019
12928,937236,1,0.6250989
12929,937237,0,0.38595974
12930,937238,1,0.8666053
12931,937239,1,0.6990869
12932,937240,1,0.58155614
12933,937241,1,0.8773596
12934,937242,0,0.37344545
12935,937243,1,0.7828401
12936,937244,0,0.16772678
12937,937245,1,0.8433096
12938,"937246,16000,16000,16000, 36 months,6.89,493.23,A,""Director of Special Programs, Camp Adm. "",2 years,OWN,92000,Not Verified,42339,home_improvement,NM,13.62,0,38534,2,20,0,8011,34.5,27,0,3179.28;",0,0.018379249
12939,937247,1,0.8819653
12940,937248,0,0.299863
12941,937249,0,0.396947
12942,937250,1,0.6678637
12943,"937251,35000,35000,35000, 36 months,11.99,1162.34,C,""Director, Recruitment Intelligence & Inn"",4 years,RENT,112000,Source Verified,42339,home_improvement,TX,33.24,2,34060,0,14,0,10891,44.8,34,0,2023.35;",0,0.018379249
12944,937252,1,0.56541735
12945,937253,1,0.8565035
12946,937254,1,0.8747073
12947,937255,1,0.86976564
12948,937256,0,0.21653096
12949,937257,1,0.76702625
12950,937258,0,0.46064875
12951,937259,1,0.6963295
12952,937260,1,0.57161754
12953,937261,1,0.90155
12954,937262,0,0.46064875
12955,937263,1,0.91161734
12956,937264,0,0.299863
12957,937265,1,0.85804147
12958,937266,1,0.84791106
12959,937267,0,0.2924964
12960,937268,1,0.7855391
12961,937269,0,0.299863
12962,937270,0,0.46064875
12963,937271,0,0.21629931
12964,937272,1,0.6317012
12965,937273,1,0.6227047
12966,937274,1,0.52320546
12967,937275,0,0.1679176
12968,937276,0,0.48250967
12969,937277,1,0.53634197
12970,937278,0,0.21875711
12971,937279,1,0.5778868
12972,937280,1,0.8338817
12973,937281,1,0.67654574
12974,937282,1,0.50993675
12975,937283,1,0.52320546
12976,937284,1,0.8512663
12977,937285,1,0.8759459
12978,937286,1,0.62990326
12979,937287,0,0.21629931
12980,937288,1,0.77155155
12981,937289,1,0.84791106
12982,937290,1,0.5483233
12983,937291,0,0.38595974
12984,937292,1,0.7557159
12985,937293,0,0.34404644
12986,937294,0,0.21629931
12987,937295,1,0.63973963
12988,"937296,22000,22000,22000, 36 months,5.32,662.53,A,""Associate Director, Campus Operations"",3 years,MORTGAGE,53900,Source Verified,42339,debt_consolidation,NV,5.65,0,40483,0,4,0,2193,27.4,8,0,294.87;",0,0.018379249
12989,937297,0,0.1679176
12990,937298,1,0.95253307
12991,937299,1,0.64696664
12992,937300,1,0.83608127
12993,937301,1,0.5749592
12994,937302,1,0.7121829
12995,937303,1,0.78175867
12996,937304,1,0.8564415
12997,937305,1,0.65861654
12998,937306,1,0.67367816
12999,937307,1,0.58155614
13000,937308,1,0.73281246
13001,937309,1,0.8905271
13002,937310,1,0.8433096
13003,937311,1,0.85804147
13004,937312,1,0.76800257
13005,937313,1,0.52320546
13006,937314,1,0.50993675
13007,937315,0,0.299863
13008,937316,1,0.912665
13009,937317,1,0.74079955
13010,937318,1,0.52320546
13011,937319,0,0.1679176
13012,937320,0,0.299863
13013,937321,1,0.91161734
13014,937322,1,0.76702625
13015,937323,0,0.21852376
13016,937324,0,0.299863
13017,937325,0,0.36738104
13018,937326,0,0.1679176
13019,937327,0,0.34404644
13020,937328,1,0.8338817
13021,937329,1,0.6317012
13022,937330,0,0.39541048
13023,"937331,15000,15000,15000, 36 months,5.32,451.73,A,""Director, Support & IT"",10+ years,MORTGAGE,109000,Not Verified,42339,debt_consolidation,IL,13.67,0,35462,0,11,1,5701,38,29,0,1696.09;",0,0.018379249
13024,937332,1,0.7094956
13025,937333,0,0.21653096
13026,937334,1,0.52320546
13027,937335,0,0.46064875
13028,937336,1,0.88375336
13029,937337,0,0.1679176
13030,937338,1,0.91161734
13031,937339,1,0.76702625
13032,937340,1,0.8009299
13033,937341,0,0.16772678
13034,937342,0,0.48554823
13035,937343,1,0.67367816
13036,937344,0,0.299863
13037,937345,0,0.299863
13038,937346,1,0.82469815
13039,937347,1,0.5685722
13040,937348,1,0.7681324
13041,937349,1,0.6317012
13042,937350,1,0.77350646
13043,937351,1,0.8905271
13044,937352,1,0.5483233
13045,"937353,10000,10000,10000, 36 months,5.32,301.15,A,""Program Manager, Security Specailist"",5 years,MORTGAGE,120000,Source Verified,42339,medical,FL,20.98,0,36831,2,11,0,1541,15,28,0,209.97;",0,0.018379249
13046,937354,0,0.3762871
13047,937355,1,0.8433096
13048,937356,1,0.7094956
13049,937357,0,0.28920397
13050,937358,1,0.74079955
13051,937359,1,0.64397484
13052,937360,0,0.299863
13053,937361,0,0.36738104
13054,937362,1,0.8459527
13055,937363,1,0.58155614
13056,937364,1,0.52320546
13057,937365,1,0.5685722
13058,937366,1,0.78186333
13059,937367,1,0.64397484
13060,937368,1,0.57334834
13061,937369,1,0.52320546
13062,937370,1,0.7094956
13063,937371,1,0.52320546
13064,937372,1,0.50993675
13065,937373,1,0.8564415
13066,937374,0,0.49471325
13067,937375,1,0.94358855
13068,937376,1,0.58163106
13069,937377,0,0.37344545
13070,937378,1,0.9448984
13071,937379,1,0.52320546
13072,937380,1,0.5875824
13073,937381,1,0.8564415
13074,937382,0,0.21653096
13075,937383,0,0.48178837
13076,937384,0,0.21653096
13077,937385,1,0.52320546
13078,937386,0,0.38595974
13079,937387,1,0.55227363
13080,937388,0,0.48554823
13081,937389,1,0.8666053
13082,937390,1,0.6213506
13083,937391,1,0.53255016
13084,937392,1,0.8512663
13085,937393,0,0.1679176
13086,937394,0,0.47228855
13087,937395,1,0.57161754
13088,937396,0,0.1679176
13089,937397,1,0.62815773
13090,937398,1,0.78186333
13091,937399,1,0.7121829
13092,937400,0,0.38595974
13093,937401,1,0.6538161
13094,937402,0,0.37344545
13095,937403,0,0.16955976
13096,937404,1,0.64397484
13097,937405,1,0.5229033
13098,937406,1,0.76748043
13099,937407,1,0.6302558
13100,937408,1,0.8581028
13101,937409,0,0.48554823
13102,937410,1,0.73281246
13103,937411,1,0.76702625
13104,937412,1,0.81315297
13105,937413,1,0.54903865
13106,937414,1,0.8868275
13107,937415,1,0.64696664
13108,937416,1,0.6359636
13109,937417,1,0.914796
13110,937418,0,0.299863
13111,937419,1,0.95199645
13112,937420,1,0.9137714
13113,937421,1,0.91161734
13114,937422,1,0.9624057
13115,937423,1,0.6213506
13116,937424,1,0.64696664
13117,937425,1,0.78186333
13118,937426,1,0.52320546
13119,937427,1,0.57541
13120,937428,0,0.38595974
13121,937429,1,0.75928116
13122,937430,1,0.58163106
13123,937431,0,0.38595974
13124,937432,1,0.58155614
13125,937433,1,0.64397484
13126,937434,0,0.30261496
13127,937435,1,0.9470874
13128,937436,1,0.7094956
13129,937437,1,0.76702625
13130,937438,1,0.76702625
13131,937439,1,0.70541924
13132,937440,0,0.21629931
13133,937441,1,0.69533956
13134,937442,1,0.8831207
13135,937443,1,0.64397484
13136,937444,1,0.76800257
13137,937445,1,0.9595422
13138,937446,0,0.34404644
13139,937447,0,0.2995904
13140,937448,1,0.8980188
13141,937449,0,0.48554823
13142,937450,1,0.5264659
13143,937451,1,0.75928116
13144,937452,1,0.66155
13145,937453,0,0.1679176
13146,937454,1,0.87352973
13147,937455,1,0.7094956
13148,937456,0,0.16772678
13149,937457,1,0.58155614
13150,937458,0,0.47228855
13151,937459,1,0.8564415
13152,937460,0,0.43767267
13153,937461,1,0.58155614
13154,937462,1,0.8761331
13155,937463,1,0.9060057
13156,937464,1,0.879446
13157,937465,1,0.64397484
13158,937466,0,0.299863
13159,937467,1,0.8074851
13160,937468,1,0.66050625
13161,937469,1,0.8744211
13162,937470,1,0.9060057
13163,937471,1,0.58155614
13164,937472,1,0.7840849
13165,937473,0,0.299863
13166,937474,1,0.7491504
13167,937475,1,0.6250989
13168,937476,1,0.58155614
13169,937477,1,0.52320546
13170,"937478,15825,15825,15825, 36 months,5.32,476.57,A,""VP, IT"",10+ years,MORTGAGE,148460,Not Verified,42339,other,AZ,35.08,0,38200,0,10,0,2900,12.8,21,0,5839.13;",0,0.018379249
13171,937479,0,0.38595974
13172,937480,0,0.38595974
13173,937481,1,0.78175867
13174,937482,1,0.50993675
13175,937483,1,0.9407203
13176,937484,0,0.299863
13177,937485,0,0.2888272
13178,937486,0,0.2924964
13179,937487,1,0.5685722
13180,937488,1,0.7573966
13181,937489,1,0.52320546
13182,937490,1,0.58155614
13183,937491,0,0.2888272
13184,937492,0,0.1679176
13185,937493,0,0.16955976
13186,937494,1,0.67367816
13187,937495,0,0.1679176
13188,937496,0,0.4581258
13189,937497,1,0.9383647
13190,937498,1,0.8747073
13191,937499,1,0.78186333
13192,937500,0,0.4577866
13193,937501,0,0.38595974
13194,937502,1,0.54903865
13195,937503,0,0.2888272
13196,937504,0,0.1679176
13197,937505,1,0.57541
13198,937506,1,0.67367816
13199,937507,1,0.92389
13200,937508,0,0.42193696
13201,937509,1,0.74356526
13202,937510,0,0.1679176
13203,937511,1,0.52320546
13204,937512,1,0.9793975
13205,937513,1,0.81315297
13206,937514,1,0.55878335
13207,937515,0,0.47852504
13208,937516,1,0.7331828
13209,937517,1,0.62990326
13210,937518,0,0.1679176
13211,937519,0,0.299863
13212,937520,1,0.8564415
13213,937521,0,0.4577866
13214,937522,1,0.91161734
13215,937523,1,0.92931217
13216,937524,1,0.7094956
13217,937525,1,0.8564415
13218,937526,0,0.16772678
13219,937527,0,0.38595974
13220,937528,1,0.68896717
13221,937529,1,0.58155614
13222,937530,0,0.16772678
13223,937531,0,0.37344545
13224,937532,1,0.7814029
13225,937533,1,0.84791106
13226,937534,0,0.38595974
13227,937535,0,0.38595974
13228,937536,1,0.51320344
13229,937537,1,0.85804147
13230,937538,1,0.67746776
13231,937539,1,0.77239764
13232,937540,1,0.57334834
13233,937541,1,0.6250989
13234,937542,1,0.52320546
13235,937543,0,0.299863
13236,937544,1,0.6329459
13237,937545,0,0.299863
13238,937546,1,0.57541
13239,937547,1,0.8990906
13240,937548,0,0.3424522
13241,937549,0,0.4581258
13242,937550,1,0.50993675
13243,937551,1,0.69810206
13244,937552,0,0.3275016
13245,937553,1,0.78186333
13246,937554,0,0.37596646
13247,937555,1,0.58155614
13248,937556,0,0.2995904
13249,937557,1,0.52320546
13250,937558,1,0.52320546
13251,937559,1,0.54508334
13252,937560,1,0.52320546
13253,937561,1,0.74079955
13254,937562,0,0.299863
13255,937563,0,0.38595974
13256,937564,1,0.94358855
13257,937565,1,0.77009106
13258,937566,0,0.16772678
13259,937567,1,0.8837471
13260,937568,1,0.7475622
13261,937569,1,0.64397484
13262,937570,0,0.37596646
13263,937571,1,0.9513954
13264,937572,1,0.82022274
13265,937573,1,0.76702625
13266,937574,1,0.69533956
13267,937575,1,0.72197515
13268,937576,1,0.66004807
13269,937577,0,0.30261496
13270,937578,1,0.50993675
13271,"937579,24000,24000,24000, 60 months,13.18,548.29,C,""Business Consultant, expert"",< 1 year,MORTGAGE,115000,Source Verified,42339,house,AL,28.44,0,40725,0,7,1,8500,42.3,15,0,3151.25;",0,0.018379249
13272,937580,0,0.48250967
13273,937581,1,0.8061695
13274,937582,1,0.7481387
13275,937583,0,0.3961013
13276,937584,1,0.76702625
13277,937585,0,0.299863
13278,937586,1,0.9477388
13279,937587,1,0.84791106
13280,937588,1,0.5483233
13281,937589,0,0.332156
13282,937590,1,0.9470874
13283,937591,0,0.37650958
13284,937592,0,0.1679176
13285,937593,1,0.75928116
13286,937594,1,0.62815773
13287,937595,0,0.299863
13288,937596,1,0.62574553
13289,937597,1,0.54508334
13290,937598,0,0.4581258
13291,937599,0,0.1679176
13292,937600,0,0.37344545
13293,937601,1,0.53255016
13294,937602,1,0.8564415
13295,937603,0,0.1679176
13296,937604,0,0.3961013
13297,937605,1,0.52320546
13298,937606,1,0.76702625
13299,937607,0,0.34404644
13300,937608,0,0.48554823
13301,937609,0,0.44387147
13302,937610,1,0.7074468
13303,937611,0,0.2915201
13304,937612,0,0.19794507
13305,937613,0,0.19816208
13306,937614,1,0.9080628
13307,"937615,4200,4200,4200, 36 months,13.18,141.88,C,""HR payroll, Site Track Focal"",4 years,RENT,80000,Verified,42339,major_purchase,TX,0,0,35462,1,3,0,0,0,4,0,5710.85;",0,0.018379249
13308,937616,1,0.52320546
13309,937617,1,0.51320344
13310,937618,1,0.6250989
13311,937619,0,0.30261496
13312,937620,1,0.5361403
13313,937621,0,0.3961013
13314,937622,1,0.8808253
13315,937623,1,0.7347943
13316,937624,1,0.50993675
13317,937625,1,0.6213506
13318,937626,0,0.299863
13319,937627,1,0.58370876
13320,937628,1,0.9060057
13321,937629,1,0.62574553
13322,937630,0,0.2888272
13323,937631,1,0.54903865
13324,937632,1,0.54903865
13325,937633,0,0.299863
13326,937634,1,0.7094956
13327,937635,1,0.78186333
13328,937636,1,0.55227363
13329,937637,1,0.73281246
13330,937638,1,0.64826083
13331,937639,1,0.8747073
13332,937640,1,0.9407203
13333,937641,1,0.9477388
13334,937642,1,0.80264306
13335,937643,0,0.21653096
13336,937644,1,0.7121829
13337,937645,1,0.52320546
13338,937646,1,0.5875824
13339,937647,1,0.52320546
13340,937648,1,0.8747073
13341,937649,1,0.64397484
13342,937650,1,0.8508951
13343,937651,1,0.80470586
13344,937652,0,0.47852504
13345,937653,0,0.299863
13346,937654,1,0.54903865
13347,937655,1,0.9793975
13348,937656,1,0.7475622
13349,937657,0,0.37015694
13350,937658,1,0.64397484
13351,937659,1,0.8773596
13352,937660,1,0.7140936
13353,937661,1,0.8831207
13354,937662,1,0.54903865
13355,937663,1,0.57541
13356,937664,0,0.46064875
13357,937665,1,0.58155614
13358,"937666,21000,21000,21000, 60 months,13.67,485.05,C,""Director, Foundation"",10+ years,RENT,120000,Source Verified,42339,major_purchase,GA,1.17,0,41487,0,2,0,138,8.6,3,0,4255.92;",0,0.018379249
13359,937667,1,0.8041184
13360,937668,0,0.299863
13361,937669,1,0.79561335
13362,937670,1,0.5685722
13363,937671,1,0.87352973
13364,937672,1,0.67367816
13365,937673,1,0.88446337
13366,937674,1,0.9470874
13367,937675,0,0.37596646
13368,"937676,33000,33000,33000, 60 months,15.41,792.19,D,""Watch Commander, "",10+ years,MORTGAGE,103500,Source Verified,42339,debt_consolidation,TX,20.19,0,37742,0,5,0,7009,46.1,19,0,3010.11;",0,0.018379249
13369,937677,1,0.6244216
13370,937678,1,0.50993675
13371,937679,1,0.56352067
13372,937680,1,0.77934813
